County,Year,Deaths,Crude Rate,Age Adjusted Rate,Days_PM25_fraction,Unhealthy_fraction,VeryUnhealthy_fraction,Hazardous_fraction,Max_AQI,Median_AQI
"Tuolumne County, CA",2000.0,38.0,69.7,50.2,0.0,0.0550964187327823,0.0,0.0,197,49
"Tuolumne County, CA",2001.0,49.0,88.7,64.6,0.0,0.0082191780821917,0.0,0.0,179,45
"Tuolumne County, CA",2002.0,44.0,78.8,54.8,0.0,0.0547945205479452,0.0,0.0,190,47
"Tuolumne County, CA",2003.0,37.0,65.5,45.8,0.0,0.0136986301369863,0.0,0.0,156,44
"Tuolumne County, CA",2004.0,46.0,81.3,57.2,0.0,0.0,0.0,0.0,140,44
"Tuolumne County, CA",2005.0,27.0,47.5,33.9,0.0,0.0027397260273972,0.0,0.0,159,41
"Tuolumne County, CA",2006.0,36.0,63.5,42.1,0.0,0.0,0.0,0.0,143,38
"Tuolumne County, CA",2007.0,33.0,58.6,39.2,0.0,0.0054945054945054,0.0,0.0,169,42
"Ventura County, CA",1999.0,296.0,39.8,47.9,0.1315068493150684,0.0520547945205479,0.0054794520547945,0.0,207,64
"Ventura County, CA",2000.0,303.0,40.2,48.0,0.1502732240437158,0.0683060109289617,0.0027322404371584,0.0,203,61
"Ventura County, CA",2001.0,294.0,38.3,44.9,0.1671232876712328,0.0575342465753424,0.0054794520547945,0.0,208,63
"Ventura County, CA",2002.0,281.0,36.0,41.9,0.1589041095890411,0.0301369863013698,0.0054794520547945,0.0,204,61
"Ventura County, CA",2003.0,283.0,35.9,41.4,0.1315068493150684,0.073972602739726,0.0027397260273972,0.0,209,57
"Ventura County, CA",2004.0,268.0,33.8,38.8,0.1530054644808743,0.0382513661202185,0.0,0.0,182,58
"Ventura County, CA",2005.0,277.0,34.9,38.9,0.1342465753424657,0.0191780821917808,0.0,0.0,187,54
"Ventura County, CA",2006.0,281.0,35.2,38.6,0.1287671232876712,0.0383561643835616,0.0,0.0,197,50
"Ventura County, CA",2007.0,236.0,29.5,31.9,0.1397260273972602,0.0164383561643835,0.0,0.0,190,54
"Yolo County, CA",1999.0,62.0,37.5,49.1,0.1068493150684931,0.021917808219178,0.0,0.0,172,44
"Yolo County, CA",2000.0,65.0,38.5,50.9,0.1557377049180328,0.0054644808743169,0.0,0.0,159,42
"Yolo County, CA",2001.0,82.0,46.8,62.1,0.1506849315068493,0.0054794520547945,0.0,0.0,169,41
"Yolo County, CA",2002.0,62.0,34.4,45.3,0.1287671232876712,0.0164383561643835,0.0,0.0,164,42
"Yolo County, CA",2003.0,70.0,38.3,49.7,0.2520547945205479,0.0,0.0,0.0,147,44
"Yolo County, CA",2004.0,72.0,38.9,50.0,0.4672131147540984,0.0,0.0,0.0,135,47
"Yolo County, CA",2005.0,74.0,39.7,50.5,0.5397260273972603,0.0054794520547945,0.0,0.0,154,48
"Yolo County, CA",2006.0,80.0,42.2,54.2,0.3972602739726027,0.0136986301369863,0.0,0.0,172,49
"Yolo County, CA",2007.0,70.0,36.0,46.0,0.4493150684931506,0.0054794520547945,0.0,0.0,164,45
"Adams County, CO",1999.0,108.0,30.5,45.9,0.1068493150684931,0.0,0.0,0.0,136,52
"Adams County, CO",2000.0,112.0,30.8,44.3,0.2021857923497267,0.0,0.0,0.0,114,50
"Adams County, CO",2001.0,138.0,36.7,55.3,0.3123287671232876,0.0027397260273972,0.0,0.0,152,54
"Adams County, CO",2002.0,140.0,36.1,53.6,0.1945205479452054,0.0,0.0,0.0,112,50
"Adams County, CO",2003.0,126.0,33.4,50.5,0.1895604395604395,0.0,0.0,0.0,144,49
"Adams County, CO",2004.0,132.0,34.3,49.2,0.2049180327868852,0.0,0.0,0.0,134,49
"Adams County, CO",2005.0,120.0,30.4,44.3,0.1835616438356164,0.0,0.0,0.0,119,50
"Adams County, CO",2006.0,122.0,30.0,44.3,0.1863013698630137,0.0054794520547945,0.0,0.0,183,50
"Adams County, CO",2007.0,134.0,32.2,46.8,0.1863013698630137,0.0054794520547945,0.0,0.0,164,53
"Arapahoe County, CO",1999.0,135.0,28.0,38.5,0.0863509749303621,0.0,0.0027855153203342,0.0,216,43
"Arapahoe County, CO",2000.0,146.0,29.9,40.4,0.1519337016574585,0.0027624309392265,0.0,0.0,151,44
"Arapahoe County, CO",2001.0,175.0,34.8,47.3,0.1768115942028985,0.0,0.0,0.0,140,43
"Arapahoe County, CO",2002.0,174.0,34.2,46.2,0.146067415730337,0.0056179775280898,0.0,0.0,151,44
"Arapahoe County, CO",2003.0,161.0,31.3,42.9,0.1412429378531073,0.0056497175141242,0.0056497175141242,0.0,215,45
"Arapahoe County, CO",2004.0,130.0,25.0,32.9,0.1215469613259668,0.0,0.0,0.0,119,43
"Arapahoe County, CO",2005.0,146.0,27.8,35.8,0.1292134831460674,0.0028089887640449,0.0,0.0,151,44
"Arapahoe County, CO",2006.0,160.0,30.1,37.6,0.0924369747899159,0.0,0.0,0.0,150,45
"Arapahoe County, CO",2007.0,154.0,28.4,34.7,0.1166666666666666,0.0027777777777777,0.0,0.0,154,44
"Boulder County, CO",1999.0,81.0,28.3,42.2,0.1808219178082191,0.0027397260273972,0.0,0.0,151,38
"Boulder County, CO",2000.0,70.0,24.0,36.3,0.2049180327868852,0.0,0.0,0.0,126,44
"Boulder County, CO",2001.0,78.0,25.9,39.2,0.2,0.0,0.0,0.0,119,42
"Boulder County, CO",2002.0,75.0,24.7,36.9,0.1917808219178082,0.0027397260273972,0.0,0.0,151,41
"Boulder County, CO",2003.0,66.0,23.7,33.0,0.1589041095890411,0.0027397260273972,0.0,0.0,151,44
"Boulder County, CO",2004.0,62.0,22.2,29.8,0.1885245901639344,0.0,0.0,0.0,97,42
"Boulder County, CO",2005.0,69.0,24.6,33.0,0.147945205479452,0.0,0.0,0.0,147,45
"Boulder County, CO",2006.0,60.0,21.1,27.1,0.1232876712328767,0.0082191780821917,0.0,0.0,154,47
"Boulder County, CO",2007.0,76.0,26.4,31.4,0.1397260273972602,0.0082191780821917,0.0,0.0,156,47
"Delta County, CO",1999.0,23.0,83.4,55.6,0.0,0.0,0.0,0.0163934426229508,351,23
"Delta County, CO",2000.0,18.0,,,0.5909090909090909,0.0,0.0,0.0,73,29
"Delta County, CO",2001.0,17.0,,,0.7704918032786885,0.0,0.0,0.0,71,34
"Delta County, CO",2002.0,15.0,,,0.796875,0.0,0.0,0.0,107,37
"Delta County, CO",2003.0,18.0,,,0.7301587301587301,0.0,0.0,0.0,131,33
"Delta County, CO",2004.0,17.0,,,0.8125,0.0,0.0,0.0,92,28
"Delta County, CO",2005.0,12.0,,,0.6436781609195402,0.0,0.0,0.0,65,31
"Delta County, CO",2006.0,16.0,,,0.4824561403508772,0.0,0.0,0.0,68,28
"Delta County, CO",2007.0,17.0,,,0.0,0.0,0.0,0.0,66,23
"Denver County, CO",1999.0,216.0,39.4,44.1,0.1534246575342465,0.0,0.0,0.0,122,48
"Denver County, CO",2000.0,211.0,38.0,43.2,0.5163934426229508,0.0,0.0,0.0,126,53
"Denver County, CO",2001.0,215.0,38.3,43.5,0.3671232876712328,0.0054794520547945,0.0,0.0,160,57
"Denver County, CO",2002.0,244.0,43.8,49.4,0.3041095890410959,0.0,0.0,0.0,143,55
"Denver County, CO",2003.0,232.0,42.0,46.6,0.3068493150684931,0.0054794520547945,0.0027397260273972,0.0,203,56
"Denver County, CO",2004.0,219.0,39.8,44.0,0.4289617486338797,0.0,0.0,0.0,113,50
"Denver County, CO",2005.0,198.0,35.9,39.2,0.4356164383561643,0.0,0.0,0.0,133,53
"Denver County, CO",2006.0,201.0,36.1,40.1,0.3643835616438356,0.0027397260273972,0.0,0.0,166,54
"Denver County, CO",2007.0,204.0,36.1,40.7,0.3972602739726027,0.0027397260273972,0.0,0.0,155,54
"Douglas County, CO",1999.0,21.0,12.9,29.6,0.0,0.0,0.0,0.0,129,48
"Douglas County, CO",2000.0,26.0,14.8,41.2,0.0854700854700854,0.0,0.0,0.0,143,49
"Douglas County, CO",2001.0,16.0,,,0.1228813559322034,0.0042372881355932,0.0,0.0,159,48
"Douglas County, CO",2002.0,30.0,14.4,41.5,0.0,0.0093457943925233,0.0,0.0,172,51
"Douglas County, CO",2003.0,29.0,13.2,32.3,0.0,0.0252525252525252,0.0101010101010101,0.0,213,50
"Douglas County, CO",2004.0,27.0,11.6,25.5,0.0,0.0,0.0,0.0,122,44
"Douglas County, CO",2005.0,40.0,16.5,37.4,0.0220994475138121,0.0027624309392265,0.0,0.0,164,44
"Douglas County, CO",2006.0,49.0,19.1,43.0,0.0555555555555555,0.0111111111111111,0.0,0.0,166,45
"Douglas County, CO",2007.0,45.0,16.8,32.4,0.0724233983286908,0.0027855153203342,0.0,0.0,154,44
"El Paso County, CO",1999.0,155.0,30.4,42.0,0.0575342465753424,0.0,0.0,0.0,136,43
"El Paso County, CO",2000.0,178.0,34.4,47.2,0.1010928961748633,0.0,0.0,0.0,140,52
"El Paso County, CO",2001.0,169.0,31.5,43.6,0.1561643835616438,0.0,0.0,0.0,105,46
"El Paso County, CO",2002.0,163.0,30.0,40.3,0.1808219178082191,0.0,0.0,0.0,112,45
"El Paso County, CO",2003.0,162.0,29.6,38.6,0.1534246575342465,0.0,0.0,0.0,147,45
"El Paso County, CO",2004.0,185.0,33.2,44.2,0.1775956284153005,0.0,0.0,0.0,105,44
"El Paso County, CO",2005.0,188.0,33.2,43.3,0.1397260273972602,0.0027397260273972,0.0,0.0,151,45
"El Paso County, CO",2006.0,173.0,29.8,36.7,0.1534246575342465,0.0,0.0,0.0,129,47
"El Paso County, CO",2007.0,161.0,27.4,33.4,0.1095890410958904,0.0,0.0,0.0,129,47
"Fremont County, CO",1999.0,26.0,56.9,50.5,0.0,0.0,0.0,0.0,85,11
"Fremont County, CO",2000.0,26.0,56.3,50.1,0.0,0.0,0.0,0.0,90,15
"Fremont County, CO",2001.0,29.0,62.2,53.7,0.0,0.0,0.0,0.0,37,13
"Fremont County, CO",2002.0,25.0,53.2,45.5,0.0,0.0,0.0,0.0,39,16
"Fremont County, CO",2003.0,31.0,66.1,54.9,0.0,0.0,0.0,0.0,28,13
"Fremont County, CO",2004.0,25.0,53.6,43.9,0.0,0.0,0.0,0.0,30,13
"Fremont County, CO",2005.0,31.0,66.5,52.4,0.0,0.0,0.0,0.0,31,17
"Fremont County, CO",2006.0,29.0,61.9,48.2,0.0,0.0,0.0,0.0,50,16
"Fremont County, CO",2007.0,27.0,57.5,44.8,0.0,0.0,0.0,0.0,29,17
"Garfield County, CO",2000.0,26.0,59.4,82.9,0.0,0.0,0.0,0.0,50,18
"Garfield County, CO",2001.0,11.0,,,0.0,0.0,0.0,0.0,50,18
"Garfield County, CO",2002.0,16.0,,,0.0,0.0,0.0,0.0,61,18
"Garfield County, CO",2003.0,14.0,,,0.0,0.0,0.0,0.0,32,17
"Garfield County, CO",2004.0,10.0,,,0.0,0.0,0.0,0.0,54,19
"Garfield County, CO",2005.0,18.0,,,0.0,0.0,0.0,0.0,69,24
"Garfield County, CO",2006.0,17.0,,,0.0,0.0,0.0,0.0,61,30
"Garfield County, CO",2007.0,15.0,,,0.0,0.0030864197530864,0.0,0.0,166,49
"Jefferson County, CO",1999.0,160.0,30.6,38.4,0.0,0.0054794520547945,0.0,0.0,166,44
"Jefferson County, CO",2000.0,160.0,30.4,37.1,0.0,0.0027322404371584,0.0,0.0,159,44
"Jefferson County, CO",2001.0,158.0,29.8,35.1,0.0,0.0054794520547945,0.0,0.0,161,42
"Jefferson County, CO",2002.0,177.0,33.4,38.7,0.0,0.0191780821917808,0.0,0.0,166,43
"Jefferson County, CO",2003.0,191.0,36.4,40.6,0.0,0.0356164383561643,0.0,0.0,192,44
"Jefferson County, CO",2004.0,175.0,33.6,36.6,0.0,0.0,0.0,0.0,136,43
"Jefferson County, CO",2005.0,173.0,33.3,35.6,0.0,0.0,0.0,0.0,150,44
"Jefferson County, CO",2006.0,203.0,38.9,40.3,0.0,0.0191780821917808,0.0,0.0,177,45
"Jefferson County, CO",2007.0,186.0,35.4,35.7,0.0,0.0164383561643835,0.0,0.0,182,45
"La Plata County, CO",1999.0,13.0,,,0.0,0.0,0.0,0.0,147,46
"La Plata County, CO",2002.0,10.0,,,0.0906593406593406,0.0,0.0,0.0,83,40
"La Plata County, CO",2003.0,12.0,,,0.0412087912087912,0.0,0.0,0.0,88,40
"La Plata County, CO",2004.0,14.0,,,0.0,0.0,0.0,0.0,108,44
"La Plata County, CO",2005.0,14.0,,,0.0,0.0,0.0,0.0,140,47
"La Plata County, CO",2006.0,18.0,,,0.0,0.0,0.0,0.0,126,46
"La Plata County, CO",2007.0,18.0,,,0.0027397260273972,0.0,0.0,0.0,140,48
"Larimer County, CO",1999.0,76.0,30.8,39.5,0.0438356164383561,0.0,0.0,0.0,150,45
"Larimer County, CO",2000.0,78.0,31.0,38.7,0.0956284153005464,0.0054644808743169,0.0,0.0,159,49
"Larimer County, CO",2001.0,77.0,29.6,37.5,0.1205479452054794,0.0,0.0,0.0,140,46
"Larimer County, CO",2002.0,82.0,30.9,39.2,0.0767123287671232,0.010958904109589,0.0,0.0,169,52
"Larimer County, CO",2003.0,89.0,33.2,41.7,0.0575342465753424,0.010958904109589,0.0,0.0,166,51
"Larimer County, CO",2004.0,80.0,29.5,35.4,0.087431693989071,0.0,0.0,0.0,119,49
"Larimer County, CO",2005.0,94.0,34.2,39.2,0.0657534246575342,0.0027397260273972,0.0,0.0,151,48
"Larimer County, CO",2006.0,82.0,29.2,32.5,0.0575342465753424,0.0164383561643835,0.0,0.0,179,51
"Larimer County, CO",2007.0,82.0,28.7,31.8,0.084931506849315,0.0054794520547945,0.0,0.0,156,51
"Mesa County, CO",1999.0,55.0,47.9,41.1,0.2246575342465753,0.0,0.0,0.0,95,27
"Mesa County, CO",2000.0,79.0,68.0,58.1,0.2677595628415301,0.0,0.0,0.0,85,26
"Mesa County, CO",2001.0,72.0,60.3,51.0,0.2821917808219178,0.0,0.0,0.0,79,26
"Mesa County, CO",2002.0,67.0,54.7,45.9,0.3068493150684931,0.0,0.0,0.0,78,29
"Mesa County, CO",2003.0,78.0,62.4,51.5,0.3342618384401114,0.0,0.0,0.0,140,26
"Mesa County, CO",2004.0,94.0,73.6,61.0,0.3492957746478873,0.0,0.0,0.0,117,25
"Mesa County, CO",2005.0,89.0,68.4,55.9,0.3095890410958904,0.0,0.0,0.0,122,31
"Mesa County, CO",2006.0,78.0,57.9,47.5,0.2986301369863013,0.0027397260273972,0.0,0.0,173,34
"Mesa County, CO",2007.0,86.0,61.7,51.5,0.2246575342465753,0.0,0.0,0.0,114,46
"Montezuma County, CO",1999.0,14.0,,,0.0260115606936416,0.0,0.0,0.0,106,48
"Montezuma County, CO",2000.0,10.0,,,0.0258620689655172,0.0,0.0,0.0,140,45
"Montezuma County, CO",2001.0,13.0,,,0.0348837209302325,0.0,0.0,0.0,105,44
"Montezuma County, CO",2002.0,12.0,,,0.0308988764044943,0.0,0.0,0.0,126,45
"Montezuma County, CO",2003.0,17.0,,,0.0364145658263305,0.0,0.0,0.0,126,46
"Montezuma County, CO",2004.0,14.0,,,0.0082417582417582,0.0,0.0,0.0,108,45
"Montezuma County, CO",2005.0,14.0,,,0.0027472527472527,0.0,0.0,0.0,126,48
"Montezuma County, CO",2006.0,12.0,,,0.0055096418732782,0.0,0.0,0.0,147,48
"Montezuma County, CO",2007.0,16.0,,,0.0055710306406685,0.0,0.0,0.0,105,47
"Montrose County, CO",1999.0,21.0,63.8,52.4,0.0,0.0,0.0,0.0093457943925233,380,31
"Montrose County, CO",2000.0,15.0,,,0.0,0.0,0.0,0.0,75,25
"Montrose County, CO",2001.0,23.0,66.9,54.8,0.0,0.0,0.0,0.0,72,23
"Pueblo County, CO",1999.0,66.0,47.1,40.9,0.4830508474576271,0.0,0.0,0.0,59,30
"Pueblo County, CO",2000.0,77.0,54.4,47.2,0.8809523809523809,0.0,0.0,0.0,81,39
"Pueblo County, CO",2001.0,67.0,46.5,40.3,0.952,0.0,0.0,0.0,87,43
"Pueblo County, CO",2002.0,81.0,55.3,48.2,0.8294573643410853,0.0,0.0,0.0,79,38
"Pueblo County, CO",2003.0,73.0,49.4,42.7,0.8828125,0.0,0.0,0.0,94,38
"Pueblo County, CO",2004.0,76.0,51.1,43.5,0.856,0.0,0.0,0.0,71,34
"Pueblo County, CO",2005.0,66.0,44.1,37.7,0.9274193548387096,0.0,0.0,0.0,67,37
"Pueblo County, CO",2006.0,81.0,53.3,44.3,0.9147286821705426,0.0,0.0,0.0,70,44
"Pueblo County, CO",2007.0,72.0,46.4,38.7,0.8671875,0.0,0.0,0.0,73,36
"Weld County, CO",1999.0,54.0,31.0,41.3,0.1260273972602739,0.0,0.0,0.0,108,41
"Weld County, CO",2000.0,38.0,21.0,28.0,0.2131147540983606,0.0,0.0,0.0,119,41
"Weld County, CO",2001.0,57.0,29.6,40.4,0.2191780821917808,0.0,0.0,0.0,147,43
"Weld County, CO",2002.0,62.0,30.7,41.8,0.2331460674157303,0.0,0.0,0.0,140,44
"Weld County, CO",2003.0,72.0,34.5,47.0,0.175,0.0027777777777777,0.0,0.0,169,47
"Weld County, CO",2004.0,68.0,31.6,41.8,0.1693989071038251,0.0,0.0,0.0,101,45
"Weld County, CO",2005.0,76.0,34.1,46.2,0.1342465753424657,0.0,0.0,0.0,147,45
"Weld County, CO",2006.0,63.0,27.3,36.4,0.1972602739726027,0.0054794520547945,0.0,0.0,161,50
"Weld County, CO",2007.0,73.0,30.7,40.0,0.1671232876712328,0.0,0.0,0.0,139,47
"Fairfield County, CT",1999.0,420.0,47.9,45.5,0.1945205479452054,0.0383561643835616,0.021917808219178,0.0,229,46
"Fairfield County, CT",2000.0,459.0,52.0,49.3,0.2486338797814207,0.0163934426229508,0.0027322404371584,0.0,220,44
"Fairfield County, CT",2001.0,388.0,43.6,41.2,0.2136986301369863,0.0410958904109589,0.0136986301369863,0.0,229,49
"Fairfield County, CT",2002.0,414.0,46.4,43.3,0.2136986301369863,0.0657534246575342,0.021917808219178,0.0,225,46
"Fairfield County, CT",2003.0,421.0,47.0,43.7,0.2328767123287671,0.0191780821917808,0.0082191780821917,0.0,221,44
"Fairfield County, CT",2004.0,424.0,47.2,44.1,0.2431693989071038,0.0109289617486338,0.0027322404371584,0.0,205,42
"Fairfield County, CT",2005.0,434.0,48.3,44.4,0.2301369863013698,0.0328767123287671,0.010958904109589,0.0,205,44
"Fairfield County, CT",2006.0,395.0,44.1,40.4,0.2191780821917808,0.0246575342465753,0.0054794520547945,0.0,215,42
"Fairfield County, CT",2007.0,366.0,40.8,37.0,0.5616438356164384,0.0273972602739726,0.0027397260273972,0.0,203,52
"Hartford County, CT",1999.0,507.0,59.4,52.6,0.4082191780821917,0.0301369863013698,0.0,0.0,200,47
"Hartford County, CT",2000.0,456.0,53.2,46.9,0.6229508196721312,0.0054644808743169,0.0,0.0,179,49
"Hartford County, CT",2001.0,484.0,56.1,49.5,0.5863013698630137,0.0191780821917808,0.0027397260273972,0.0,209,53
"Hartford County, CT",2002.0,468.0,54.0,46.9,0.5315068493150685,0.0301369863013698,0.0027397260273972,0.0,222,51
"Hartford County, CT",2003.0,485.0,55.5,47.9,0.673972602739726,0.0,0.0,0.0,147,52
"Hartford County, CT",2004.0,461.0,52.7,45.7,0.6693989071038251,0.0027322404371584,0.0,0.0,154,47
"Hartford County, CT",2005.0,466.0,53.1,45.4,0.5726027397260274,0.0136986301369863,0.0,0.0,195,50
"Hartford County, CT",2006.0,472.0,53.6,45.7,0.5726027397260274,0.0082191780821917,0.0027397260273972,0.0,206,45
"Hartford County, CT",2007.0,469.0,53.0,45.4,0.5753424657534246,0.010958904109589,0.0027397260273972,0.0,202,44
"Litchfield County, CT",1999.0,86.0,47.4,41.3,0.0,0.0568720379146919,0.0,0.0,195,46
"Litchfield County, CT",2000.0,81.0,44.5,38.7,0.0,0.0135135135135135,0.0,0.0,179,38
"Litchfield County, CT",2001.0,101.0,54.9,47.5,0.3106796116504854,0.0194174757281553,0.0,0.0,182,28
"Litchfield County, CT",2002.0,103.0,55.4,47.7,0.2974137931034483,0.043103448275862,0.0086206896551724,0.0,217,46
"Litchfield County, CT",2003.0,112.0,59.8,50.4,0.2880658436213992,0.0123456790123456,0.0,0.0,182,44
"Litchfield County, CT",2004.0,115.0,61.0,51.0,0.3417721518987341,0.0084388185654008,0.0,0.0,185,41
"Litchfield County, CT",2005.0,110.0,58.2,48.4,0.2133333333333333,0.0233333333333333,0.0,0.0,185,41
"Litchfield County, CT",2006.0,88.0,46.4,37.2,0.1329639889196676,0.0083102493074792,0.0,0.0,187,40
"Litchfield County, CT",2007.0,100.0,52.7,41.0,0.1397260273972602,0.0164383561643835,0.0027397260273972,0.0,219,41
"Middlesex County, CT",1999.0,79.0,51.5,47.6,0.0,0.0277777777777777,0.0111111111111111,0.0,224,37
"Middlesex County, CT",2000.0,101.0,65.1,60.2,0.0,0.0116959064327485,0.0,0.0,195,32
"Middlesex County, CT",2001.0,76.0,48.4,43.5,0.0,0.0297397769516728,0.0111524163568773,0.0,206,40
"Middlesex County, CT",2002.0,90.0,56.5,49.7,0.0,0.0714285714285714,0.0219780219780219,0.0,222,44
"Middlesex County, CT",2003.0,92.0,57.2,50.3,0.0,0.0335195530726257,0.0055865921787709,0.0,206,43
"Middlesex County, CT",2004.0,98.0,60.7,52.3,0.0,0.005524861878453,0.0,0.0,192,41
"Middlesex County, CT",2005.0,65.0,40.1,34.1,0.0,0.0219780219780219,0.0109890109890109,0.0,205,43
"Middlesex County, CT",2006.0,89.0,54.4,46.9,0.0,0.0223463687150838,0.0055865921787709,0.0,205,41
"Middlesex County, CT",2007.0,88.0,53.6,45.0,0.0,0.0274725274725274,0.0054945054945054,0.0,206,44
"New Haven County, CT",1999.0,430.0,52.4,47.1,0.2630136986301369,0.0301369863013698,0.0136986301369863,0.0,226,51
"New Haven County, CT",2000.0,476.0,57.8,52.2,0.6693989071038251,0.0136612021857923,0.0027322404371584,0.0,217,59
"New Haven County, CT",2001.0,491.0,59.2,52.8,0.684931506849315,0.0328767123287671,0.0054794520547945,0.0,229,64
"New Haven County, CT",2002.0,482.0,57.7,50.7,0.6356164383561644,0.0520547945205479,0.0164383561643835,0.0,230,60
"New Haven County, CT",2003.0,469.0,55.7,49.0,0.7424657534246575,0.0164383561643835,0.0082191780821917,0.0,220,63
"New Haven County, CT",2004.0,515.0,61.0,53.2,0.8497267759562842,0.0027322404371584,0.0027322404371584,0.0,206,60
"New Haven County, CT",2005.0,471.0,55.6,48.3,0.6712328767123288,0.0191780821917808,0.0027397260273972,0.0,203,56
"New Haven County, CT",2006.0,502.0,59.0,51.4,0.6547945205479452,0.010958904109589,0.0027397260273972,0.0,209,53
"New Haven County, CT",2007.0,496.0,58.1,50.4,0.6328767123287671,0.0191780821917808,0.0,0.0,200,52
"New London County, CT",1999.0,125.0,48.5,47.3,0.2426778242677824,0.0334728033472803,0.00418410041841,0.0,228,46
"New London County, CT",2000.0,147.0,56.7,55.1,0.2976190476190476,0.0039682539682539,0.0039682539682539,0.0,220,44
"New London County, CT",2001.0,171.0,65.4,63.1,0.2936170212765957,0.025531914893617,0.0,0.0,185,49
"New London County, CT",2002.0,164.0,62.0,58.9,0.3376068376068376,0.0213675213675213,0.0085470085470085,0.0,223,44
"New London County, CT",2003.0,158.0,59.3,55.5,0.3417721518987341,0.0126582278481012,0.0084388185654008,0.0,208,46
"New London County, CT",2004.0,160.0,59.6,55.7,0.3974895397489539,0.00418410041841,0.0,0.0,174,42
"New London County, CT",2005.0,158.0,58.6,55.4,0.3544303797468354,0.0126582278481012,0.0,0.0,169,46
"New London County, CT",2006.0,156.0,57.6,52.7,0.3544303797468354,0.0126582278481012,0.0042194092827004,0.0,205,45
"New London County, CT",2007.0,148.0,54.7,49.0,0.6072507552870091,0.0181268882175226,0.0,0.0,179,46
"Tolland County, CT",1999.0,71.0,52.6,61.5,0.0,0.056701030927835,0.0,0.0,190,45
"Tolland County, CT",2000.0,70.0,51.3,59.2,0.0,0.0052083333333333,0.0,0.0,182,39
"Tolland County, CT",2001.0,72.0,51.8,59.6,0.0,0.0335195530726257,0.0167597765363128,0.0,218,46
"Tolland County, CT",2002.0,63.0,44.3,51.4,0.0,0.0549450549450549,0.0164835164835164,0.0,212,47
"Tolland County, CT",2003.0,77.0,53.0,59.6,0.0,0.0,0.0,0.0,150,43
"Tolland County, CT",2004.0,67.0,45.7,50.2,0.0,0.0056179775280898,0.0,0.0,159,40
"Tolland County, CT",2005.0,67.0,45.4,49.8,0.0,0.0388888888888888,0.0055555555555555,0.0,201,44
"Tolland County, CT",2006.0,69.0,46.3,51.0,0.0,0.0227272727272727,0.0,0.0,200,44
"Tolland County, CT",2007.0,62.0,41.4,43.6,0.0,0.0348837209302325,0.005813953488372,0.0,202,41
"Windham County, CT",1999.0,70.0,64.4,65.2,0.0,0.02,0.0028571428571428,0.0,203,38
"Windham County, CT",2000.0,77.0,70.6,71.7,0.0,0.0094936708860759,0.0031645569620253,0.0,209,35
"Windham County, CT",2001.0,63.0,57.3,58.8,0.0,0.0275482093663911,0.0110192837465564,0.0,210,37
"Windham County, CT",2002.0,63.0,56.7,57.5,0.0,0.0220385674931129,0.0082644628099173,0.0,214,35
"Windham County, CT",2003.0,79.0,70.1,70.9,0.0,0.0055096418732782,0.0,0.0,185,35
"Windham County, CT",2004.0,88.0,77.0,77.1,0.0,0.0028818443804034,0.0,0.0,182,32
"Windham County, CT",2005.0,60.0,51.9,52.8,0.0,0.0113314447592068,0.0,0.0,195,33
"Windham County, CT",2006.0,63.0,53.9,52.1,0.0,0.0055096418732782,0.0,0.0,172,32
"Windham County, CT",2007.0,72.0,61.4,60.7,0.0,0.0055401662049861,0.0,0.0,172,33
"Kent County, DE",1999.0,78.0,62.1,67.6,0.2631578947368421,0.0413533834586466,0.0037593984962406,0.0,205,53
"Kent County, DE",2000.0,85.0,67.1,72.0,0.3568773234200743,0.0111524163568773,0.0074349442379182,0.0,205,50
"Kent County, DE",2001.0,107.0,82.8,87.2,0.3574007220216607,0.0252707581227436,0.003610108303249,0.0,204,52
"Kent County, DE",2002.0,81.0,61.4,63.3,0.3665480427046263,0.0427046263345195,0.0,0.0,192,54
"Kent County, DE",2003.0,90.0,66.9,70.1,0.3467153284671533,0.010948905109489,0.0,0.0,197,48
"Kent County, DE",2004.0,95.0,68.2,68.1,0.4296577946768061,0.0,0.0,0.0,147,49
"Kent County, DE",2005.0,97.0,67.1,67.4,0.320754716981132,0.0075471698113207,0.0,0.0,154,51
"Kent County, DE",2006.0,84.0,56.1,55.4,0.3773584905660377,0.0113207547169811,0.0,0.0,159,51
